terrible; too bad; how terrible; what bad luck; what a mess,糟糕;糟糕,zāo gāo
regular; usual; normal; ordinary,通常;通常,tōng cháng
inevitable; certain; necessary,必然;必然,bì rán
rational; reasonable,合理;合理,hé lǐ
war; conflict,战争;戰爭,zhàn zhēng
to reform,改革;改革,gǎi gé
"plan; program (for action, etc.); proposal",方案;方案,fāng àn
seafood,海鲜;海鮮,hǎi xiān
"to dry (of paint, cement, etc.); dry; dryness",干燥;幹燥,gān zào
no wonder,难怪;難怪,nán guài
at long last; finally; on the whole,总算;總算,zǒng suàn
unify; unite; integrate; universal,统一;統一,tǒng yī
scope; range; limits; extent,范围;範圍,fàn wéi
land; territory; soil,土地;土地,tǔ dì
enemy,敌人;敵人,dí rén
to reach; arrive,到达;到達,dào dá
mouse (computer),鼠标;鼠標,shǔ biāo
love ardently; adore; passion,热爱;熱愛,rè ài
truth,实话;實話,shí huà
embody; incarnate; reflect; to manifest,体现;體現,tǐ xiàn
shoulder,肩膀;肩膀,jiān bǎng
reference; consult,参考;參考,cān kǎo
curious,好奇;好奇,hào qí
to escape; evade; shirk,逃避;逃避,táo bì
theory,理论;理論,lǐ lùn
get along; interact,相处;相處,xiāng chǔ
resolute; determined; uncompromising,坚决;堅決,jiān jué
stone; rock,石头;石頭,shí tou
to grasp; to master; to control,掌握;掌握,zhǎng wò
core; nucleus,核心;核心,hé xīn
power; authority,权力;權力,quán lì
hand-made; handicraft; manual,手工;手工,shǒu gōng
to wind; to coil; move round,绕;繞,rào
undertake; assume (responsibility),承担;承擔,chéng dān
destroy; destruction; to wreck; to break,破坏;破壞,pò huài
concentrate; to focus; amass,集中;集中,jí zhōng
rather than; better than,与其;與其,yǔ qí
excuse,借口;借口,jiè kǒu
pile; heap; stack; crowd,堆;堆,duī
element; factor,因素;因素,yīn sù
appreciate; feel grateful,感激;感激,gǎn jī
not necessarily; need not,未必;未必,wèi bì
peasant,农民;農民,nóng mín
point of view; standpoint,观点;觀點,guān diǎn
form; shape; situation,形式;形式,xíng shì
battery,电池;電池,diàn chí
generous; poise; (-fang1: expert; scholar),大方;大方,dà fang
position; status,地位;地位,dì wèi
observe; to watch; to survey,观察;觀察,guān chá
no wonder; so that's why,怪不得;怪不得,guài bu de
exaggerate; overstate; exaggerated; overstated; vaunted; hyperbole,夸张;誇張,kuā zhāng
ingredient; composition,成分;成分,chéng fèn
peanut,花生;花生,huā shēng
synthesized; composite; summarize,综合;綜合,zōng hé
tooth,牙齿;牙齒,yá chǐ
slanting; tilted,斜;斜,xié
"criticize; to comment; wholesale; (mw for batches, lots, etc.)",批;批,pī
snake; serpent,蛇;蛇,shé
president (of a country),总统;總統,zǒng tǒng
transparent; open (non-secretive),透明;透明,tòu míng
jeans; cowboy pants,牛仔裤;牛仔褲,niú zǎi kù
gradually; by degrees,逐渐;逐漸,zhú jiàn
to divorce; divorced from (one's spouse),离婚;離婚,lí hūn
compare; to contrast; comparison,对比;對比,duì bǐ
book; (mw for books),册;冊,cè
quietly,悄悄;悄悄,qiāo qiāo
in a word; in short; in brief / anyway; anyhow,总之;總之,zǒng zhī
surgery; operation,手术;手術,shǒu shù
delimit; to transfer; assign | to row; to paddle; to scratch,划;劃,huà | huá
restrictions; to limit; to bound,限制;限制,xiàn zhì
in connection with; directed towards,针对;針對,zhēn duì
preside over; manage; to direct,主持;主持,zhǔ chí
disparity; gap; the difference (in distance; amount; progress; etc.),差距;差距,chā jù
tax,税;稅,shuì
to alleviate,缓解;緩解,huǎn jiě
chairperson; president,主席;主席,zhǔ xí
corn; maize,玉米;玉米,yù mǐ
to associate; to contact,交往;交往,jiāo wǎng
domain; sphere; field; area,领域;領域,lǐng yù
"internal; interior; inside (part, section)",内部;內部,nèi bù
hesitate; hesitant; undecided,犹豫;猶豫,yóu yù
confirm; confirmation; verify,确认;確認,què rèn
repeatedly; over and over,反复;反複,fǎn fù
first; primary; initial,最初;最初,zuì chū
to support with hand; to help somebody up,扶;扶,fú
thesis; paper; treatise,论文;論文,lùn wén
to count; calculate; compute,计算;計算,jì suàn
law (e.g. of science); regular pattern; discipline,规律;規律,guī lǜ
to contribute; to donate; to subsribe to; to abandon; to relinquish; contribution; tax,捐;捐,juān
to grasp firmly; to pay close or special attention to; to rush in; to make the most of,抓紧;抓緊,zhuā jǐn
fair; impartial; just,公平;公平,gōng píng
earthquake,地震;地震,dì zhèn
experiment; test,实验;實驗,shí yàn
contribute; dedicate; contribution,贡献;貢獻,gòng xiàn
(finger) ring,戒指;戒指,jiè zhi
vast; extensive,广大;廣大,guǎng dà
rainbow,彩虹;彩虹,cǎi hóng
to delete,删除;刪除,shān chú
physics; physical,物理;物理,wù lǐ
to edit; compile; editor,编辑;編輯,biān jí
numeral; number; amount; digital,数码;數碼,shù mǎ
advantage; superiority; dominant position,优势;優勢,yōu shì
to replace,代替;代替,dài tì
be good at; excel at,善于;善于,shàn yú
alliance; combine; unite,联合;聯合,lián hé
clear-cut; clearly; clarify,明确;明確,míng què
date,日期;日期,rì qī
proportion; scale,比例;比例,bǐ lì
rural area; countryside,农村;農村,nóng cūn
chemistry,化学;化學,huà xué
great; important; major,重大;重大,zhòng dà
throat; voice,嗓子;嗓子,sǎng zi
Lunar New Year's Eve,除夕;除夕,chú xī
subtitles; captions,字幕;字幕,zì mù
rush; break through; to temper oneself (by battling difficulties),闯;闖,chuǎng
even; well-distributed,均匀;均勻,jūn yún
logic,逻辑;邏輯,luó ji
a pet,宠物;寵物,chǒng wù
establish; to set up,成立;成立,chéng lì
energy; vigor,精力;精力,jīng lì
type,类型;類型,lèi xíng
to reserve; hold back; retain,保留;保留,bǎo liú
propagate; to spread,传播;傳播,chuán bō
to block; hinder; gear; equipment,挡;擋,dǎng
private (citizen); personal; individual,私人;私人,sī rén
popularize; to spread,推广;推廣,tuī guǎng
insurance; insure; safe,保险;保險,bǎo xiǎn
"fan (of ball games: basketball, football, etc.)",球迷;球迷,qiú mí
vague; indistinct; fuzzy; foggy,模糊;模糊,mó hu
wife; married woman; Madame; Mrs.,太太;太太,tài tai
only if; unless,除非;除非,chú fēi
keyboard,键盘;鍵盤,jiàn pán
take a risk; take chances,冒险;冒險,mào xiǎn
large-scale; wide-scale,大型;大型,dà xíng
emphasize; to stress,强调;強調,qiáng diào
to sprinkle; to spray; to spill,洒;灑,sǎ
bilateral; both sides; both parties involved,双方;雙方,shuāng fāng
straightforward; clear-cut; blunt,干脆;幹脆,gān cuì
document; file,文件;文件,wén jiàn
efficiency,效率;效率,xiào lǜ
fault; bad habit; shortcoming,毛病;毛病,máo bìng
shadow; reflection,影子;影子,yǐng zi
steamed bun/roll,馒头;饅頭,mán tou
kind; amiable; cordial,亲切;親切,qīn qiè
browse; glance over; skim through,浏览;浏覽,liú lǎn
to form; part; element; constitute,组成;組成,zǔ chéng
reflect; reflection; report on,反映;反映,fǎn yìng
be faced with; be up against,面临;面臨,miàn lín
bright (future); promising; illuminate,光明;光明,guāng míng
(surface) area,面积;面積,miàn jī
monkey,猴子;猴子,hóu zi
arrive at; period; session; (mw for events; meetings; etc.),届;屆,jiè
hometown,家乡;家鄉,jiā xiāng
uneasy; unstable; disturbed,不安;不安,bù ān
sign; mark; signal; symbol,标志;標志,biāo zhì
to itch; itchy,痒;癢,yǎng
director; head; chief,主任;主任,zhǔ rèn
machine,机器;機器,jī qì
grow; grow up,生长;生長,shēng zhǎng
balcony,阳台;陽台,yáng tái
peace,和平;和平,hé píng
work out; body-building,健身;健身,jiàn shēn
glove; mitten,手套;手套,shǒu tào
boiled water; boil water,开水;開水,kāi shuǐ
structure; composition,结构;結構,jié gòu
to boast; to praise; exaggerate,夸;誇,kuā
extremely; very; terribly; my god! (expression of surprise),不得了;不得了,bù dé liǎo
loss (financial); lose,损失;損失,sǔn shī
be allergic; allergy,过敏;過敏,guò mǐn
to guide; give directions,指导;指導,zhǐ dǎo
woman; women in general,妇女;婦女,fù nǚ
two; twist (2nd Heavenly Stem) (Kangxi radical 5),乙;乙,yǐ
butterfly,蝴蝶;蝴蝶,hú dié
appetite,胃口;胃口,wèi kǒu
fixed; regular; stable,固定;固定,gù dìng
immigrate; emigrate; migrate,移民;移民,yí mín
imitate; to copy,模仿;模仿,mó fǎng
convenient; without extra trouble,随手;隨手,suí shǒu
admire; applause; to praise,赞美;贊美,zàn měi
peach,桃;桃,táo
cautious; prudent,谨慎;謹慎,jǐn shèn
"to pick (flowers, fruit, etc.); to pluck; to take; to borrow",摘;摘,zhāi
short period; disposition of troops; wave,阵;陣,zhèn
thus; thereby; as a result,从而;從而,cóng ér
tail,尾巴;尾巴,wěi ba
show consideration for; thoughtful,体贴;體貼,tǐ tiē
joint photo; group photo,合影;合影,hé yǐng
can't say for sure; perhaps; maybe,说不定;說不定,shuō bu dìng
unanimous; identical (views or opinions); consistent,一致;一致,yí zhì
to chop; cut down,砍;砍,kǎn
give a lecture; make a speech,演讲;演講,yǎn jiǎng
bone; moral character,骨头;骨頭,gǔ tou
wing,翅膀;翅膀,chì bǎng
write an essay; essay,作文;作文,zuò wén
honored guest,嘉宾;嘉賓,jiā bīn
accidentally; occasional; fortuitous,偶然;偶然,ǒu rán
work; toil; (physical) labor,劳动;勞動,láo dòng
"conserve; preserve; to keep, to save a file in a computer",保存;保存,bǎo cún
worker,工人;工人,gōng rén
"to drive; to pilot (a ship, an airplane, etc.)",驾驶;駕駛,jià shǐ
personally,亲自;親自,qīn zì
course; curriculum; class,课程;課程,kè chéng
broadcast; transmit,播放;播放,bō fàng
geography,地理;地理,dì lǐ
advise; to urge; persuade,劝;勸,quàn
pass away; die,去世;去世,qù shì
ton,吨;噸,dūn
apartment building,公寓;公寓,gōng yù
spread out; unfold; carry out; in full swing,展开;展開,zhǎn kāi
result; achievement; gain,成果;成果,chéng guǒ
to tear (something),撕;撕,sī
look at; see (colloquial),瞧;瞧,qiáo
pot; kettle; jug; (mw for bottled liquids),壶;壺,hú
solemn; serious; earnest,严肃;嚴肅,yán sù
scale; scope; extent,规模;規模,guī mó
metal,金属;金屬,jīn shǔ
convene (a conference or meeting); call together,召开;召開,zhào kāi
club (group or organization),俱乐部;俱樂部,jù lè bù
attend; be present; participate,出席;出席,chū xí
one after another; in succession; in profusion; diverse; pell-mell,纷纷;紛紛,fēn fēn
combustion; burn; kindle,燃烧;燃燒,rán shāo
notion; thought; concept,观念;觀念,guān niàn
as quickly as possible,尽快;盡快,jǐn kuài
to earn | to struggle,挣;掙,zhèng | zhēng
hardworking; diligent; industrious,勤奋;勤奮,qín fèn
treatment; pay; wage; salary,待遇;待遇,dài yù
drape over one's shoulders; split open; open,披;披,pī
evidence; proof; testimony,证据;證據,zhèng jù
measure; step (to be taken),措施;措施,cuò shī
subject; title; topic,题目;題目,tí mù
letter (of the alphabet),字母;字母,zì mǔ
ancient times,古代;古代,gǔ dài
work a part time job; (regional) do manual labor; do odd jobs,打工;打工,dǎ gōng
future; prospects; outlook (for the future),前途;前途,qián tú
population; the populace,人口;人口,rén kǒu
determination; resolution,决心;決心,jué xīn
partner (for an activity); friend; pal,伙伴;夥伴,huǒ bàn
bedroom,卧室;臥室,wò shì
essence; nature; innate character,本质;本質,běn zhì
top quality; first rate; high class,高档;高檔,gāo dàng
confused; bewildered; muddled,糊涂;糊塗,hú tu
practice; put into practice; carry out,实践;實踐,shí jiàn
premier; prime minister,总理;總理,zǒng lǐ
possess; be equipped with,具备;具備,jù bèi
procedure; sequence; program,程序;程序,chéng xù
threaten; to menace,威胁;威脅,wēi xié
sooner or later,迟早;遲早,chí zǎo
profit,利润;利潤,lì rùn
similar; resemble; like,相似;相似,xiāng sì
equal; equality,平等;平等,píng děng
bell,铃;鈴,líng
literature,文学;文學,wén xué
warm; enthusiastic,热烈;熱烈,rè liè
it can clearly be seen that; clear,可见;可見,kě jiàn
perfect; make perfect; improve,完善;完善,wán shàn
make clear; make known,表明;表明,biǎo míng
"carry out or adopt; take(measures, policies, attitudes, etc.)",采取;采取,cǎi qǔ
raw material; ingredients,原料;原料,yuán liào
necklace,项链;項鏈,xiàng liàn
daily; everyday,日常;日常,rì cháng
to block; to cut off; hinder,拦;攔,lán
to wave; brandish; wield; wipe away,挥;揮,huī
wrap up; bind up; package,包裹;包裹,bāo guǒ
(athlete's) coach; sports coach; instructor,教练;教練,jiào liàn
neglect; ignore; to overlook,忽视;忽視,hū shì
common sense; general knowledge,常识;常識,cháng shí
temporary; at the time; when the time comes,临时;臨時,lín shí
pass an exam,及格;及格,jí gé
amend; modify; revise; alter,修改;修改,xiū gǎi
nonsense; rubbish,废话;廢話,fèi huà
"developed (country, etc.); flourishing; prosper",发达;發達,fā dá
adult; to grow up; become full-grown,成人;成人,chéng rén
(feel a sense of) pride,自豪;自豪,zì háo
to handle; to transact; to conduct,办理;辦理,bàn lǐ
lesson; teach someone or learn a lesson; a moral,教训;教訓,jiào xun
incredible; extraordinary; great; amazing,了不起;了不起,liǎo bu qǐ
train (railway term),列车;列車,liè chē
to practice; field work; work as an intern,实习;實習,shí xí
input; enter; import,输入;輸入,shū rù
eyebrow,眉毛;眉毛,méi mao
firecracker; a long string of small firecrackers,鞭炮;鞭炮,biān pào
conclusion; verdict,结论;結論,jié lùn
intense; acute; sharp; fierce,激烈;激烈,jī liè
applaud,鼓掌;鼓掌,gǔ zhǎng
to use; apply,运用;運用,yùn yòng
bank; shore; beach; coast,岸;岸,àn
do one's best; to strive as much as possible,尽力;盡力,jìn lì
Be particular about; fastidious; stress; exquisite ; careful study,讲究;講究,jiǎng jiu
prominent; stand out; give prominence to,突出;突出,tū chū
to open (eyes),睁;睜,zhēng
county; district,县;縣,xiàn
virus,病毒;病毒,bìng dú
invent,发明;發明,fā míng
satirize; ridicule; mock; irony,讽刺;諷刺,fěng cì
contract,合同;合同,hé tong
love dearly; be very fond of,疼爱;疼愛,téng ài
maternal grandmother,姥姥;姥姥,lǎo lao
close; shut,关闭;關閉,guān bì
urgent; pressing,紧急;緊急,jǐn jí
would rather; it is the lesser of two evils to,宁可;甯可,nìng kě
respect; revere,尊敬;尊敬,zūn jìng
characteristics; distinctive features; trait,特征;特征,tè zhēng
alone,单独;單獨,dān dú
contain; embody; include,包含;包含,bāo hán
to stretch; extend,伸;伸,shēn
honest; sincere; naive; simpleminded,老实;老實,lǎo shi
to shake hands,握手;握手,wò shǒu
property; fortune,财产;財産,cái chǎn
pessimistic,悲观;悲觀,bēi guān
especially; additionally,格外;格外,gé wài
backward; to lag (in technology); to fall behind,落后;落後,luò hòu
maternal grandfather,外公;外公,wài gōng
form; figure; shape,形状;形狀,xíng zhuàng
accountant; accounting,会计;會計,kuài jì
educational background; school record,学历;學曆,xué lì
(bank) loan; provide a loan,贷款;貸款,dài kuǎn
enlarge; expand,扩大;擴大,kuò dà
room; house,屋子;屋子,wū zi
engineer,工程师;工程師,gōng chéng shī
sand bar; sand beach,沙滩;沙灘,shā tān
extremely; exceedingly,极其;極其,jí qí
hard to avoid; difficult to escape from,难免;難免,nán miǎn
go bankrupt; go broke; bankruptcy,破产;破産,pò chǎn
gather; assemble; to muster,集合;集合,jí hé
cherish; reassure; take good care of,爱护;愛護,ài hù
undergraduate,本科;本科,běn kē
transceiver; broadcasting station,电台;電台,diàn tái
suffer losses; get the worst of,吃亏;吃虧,chī kuī
to exchange; to swap; to switch,交换;交換,jiāo huàn
military affairs; military matters,军事;軍事,jūn shì
active; vigorous,活跃;活躍,huó yuè
philosophy,哲学;哲學,zhé xué
remarkable; outstanding; excellent,出色;出色,chū sè
industry,工业;工業,gōng yè
look down upon; despise,看不起;看不起,kàn bu qǐ
objective; impartial; unbiased,客观;客觀,kè guān
carry on one's person; bring with one,随身;隨身,suí shēn
joyful; delighted; very happy; jolly,痛快;痛快,tòng kuai
resign from a position,辞职;辭職,cí zhí
to constitute; to compose,构成;構成,gòu chéng
to rest; to go to bed; to take a break,歇;歇,xiē
besides; in addition; moreover,此外;此外,cǐ wài
mythology; fairy tale,神话;神話,shén huà
a lecture or course of lectures; lecture hall,讲座;講座,jiǎng zuò
clear; evidently; obviously,显然;顯然,xiǎn rán
tone; manner of speaking; mood,语气;語氣,yǔ qì
formulate; lay down (a plan or policy); to draft,制定;制定,zhì dìng
fortunately; luckily,幸亏;幸虧,xìng kuī
publish,出版;出版,chū bǎn
register (one's name); check in; enroll,登记;登記,dēng jì
"overcome (hardships, etc.); conquer",克服;克服,kè fú
part time,兼职;兼職,jiān zhí
reliable,可靠;可靠,kě kào
finals (of a competition); final match,决赛;決賽,jué sài
household duties; chores; housework,家务;家務,jiā wù
make a speech; statement,发言;發言,fā yán
famous brand; name brand,名牌;名牌,míng pái
passive; negative; demoralized,消极;消極,xiāo jí
duty; obligation; volunteer duty,义务;義務,yì wù
court of law,法院;法院,fǎ yuàn
observe; abide by; comply with; keep (commandments); to respect (an agreement),遵守;遵守,zūn shǒu
factory,工厂;工廠,gōng chǎng
learning; knowledge,学问;學問,xué wen
negate; negative,否定;否定,fǒu dìng
large building; edifice; mansion,大厦;大廈,dà shà
overdue; expire,过期;過期,guò qī
valuable; precious; value,宝贵;寶貴,bǎo guì
volunteer,志愿者;志願者,zhì yuàn zhě
step; move; measure; procedure,步骤;步驟,bù zhòu
exam paper; test paper,试卷;試卷,shì juàn
duplicate; reproduce,复制;複制,fù zhì
symbol; symbolize; signify,象征;象征,xiàng zhēng
graceful; fine; elegant,优美;優美,yōu měi
vile; horrible,恶劣;惡劣,è liè
retirement (from work); retire,退休;退休,tuì xiū
classical,古典;古典,gǔ diǎn
motorcycle; motorbike,摩托车;摩托車,mó tuō chē
save; use sparingly; frugal,节省;節省,jié shěng
modest,谦虚;謙虛,qiān xū
life span; life expectancy,寿命;壽命,shòu mìng
in the evening; when night falls,傍晚;傍晚,bàng wǎn
revolve around; center on (an issue),围绕;圍繞,wéi rào
dim sum; light refreshments; snacks,点心;點心,diǎn xin
scene; sight; circumstances,情景;情景,qíng jǐng
distribute; assign; allocate,分配;分配,fēn pèi
deny; declare to be untrue,否认;否認,fǒu rèn
endanger; jeopardize; to harm,危害;危害,wēi hài
go for; engage in; deal with,从事;從事,cóng shì
secretary,秘书;秘書,mì shu
to water; irrigate; to pour; to sprinkle,浇;澆,jiāo
resume; curriculum vitae,简历;簡曆,jiǎn lì
to crowd; to push; to squeeze,拥挤;擁擠,yōng jǐ
"ordinary person; (mw for horses, bolt of cloth)",匹;匹,pǐ
to command; to conduct; commander,指挥;指揮,zhǐ huī
sound recording; to record,录音;錄音,lù yīn
to change; to transform,转变;轉變,zhuǎn biàn
carpet; rug,地毯;地毯,dì tǎn
bank account,账户;賬戶,zhàng hù
glossy; sleek; smooth,光滑;光滑,guāng huá
in turn; successively; one after another,陆续;陸續,lù xù
stingy; petty,小气;小氣,xiǎo qì
fine; penalty (monetary),罚款;罰款,fá kuǎn
the others; the rest; remaining,其余;其余,qí yú
"light (of food, not greasy or strongly flavored) ; insipid; slack (sales)",清淡;清淡,qīng dàn
playground; sports field,操场;操場,cāo chǎng
learning; science; academic,学术;學術,xué shù
business card,名片;名片,míng piàn
extensive; wide ranging,广泛;廣泛,guǎng fàn
step by step; gradually,逐步;逐步,zhú bù
coarse,粗糙;粗糙,cū cāo
circumstances; situation; terrain,形势;形勢,xíng shì
museum,博物馆;博物館,bó wù guǎn
window curtain,窗帘;窗簾,chuāng lián
fall down; slip and fall; tumble; trip,摔倒;摔倒,shuāi dǎo
deep fry,油炸;油炸,yóu zhá
to call; address as; name,称呼;稱呼,chēng hu
ice cream,冰激凌;冰激淩,bīng jī líng
mother's brother; maternal uncle,舅舅;舅舅,jiù jiu
the fine arts; art,美术;美術,měi shù
approve; endorse,赞成;贊成,zàn chéng
ashamed,惭愧;慚愧,cán kuì
extend; prolong; lengthen,延长;延長,yán cháng
receipt or bill for purchase; invoice,发票;發票,fā piào
writing; composition; written works,写作;寫作,xiě zuò
filial piety,孝顺;孝順,xiào shùn
to exchange; to convert (currencies),兑换;兌換,duì huàn
elephant,大象;大象,dà xiàng
negotiate; negotiation; conference,谈判;談判,tán pàn
hardware,硬件;硬件,yìng jiàn
be absorbed; concentrate; attentive,专心;專心,zhuān xīn
to cope with; deal with; handle; do sth. perfunctorily; do sth. after a fashion; make do,应付;應付,yìng fu
grain; food; cereals,粮食;糧食,liáng shi
to hope for; look forward to,盼望;盼望,pàn wàng
infect; be contagious,传染;傳染,chuán rǎn
narrow; petty; hard-up,窄;窄,zhǎi
lawful; legitimate; legal,合法;合法,hé fǎ
bee; honeybee,蜜蜂;蜜蜂,mì fēng
facilities; installation,设施;設施,shè shī
battery charger,充电器;充電器,chōng diàn qì
to fish,钓;釣,diào
director-general; president,总裁;總裁,zǒng cái
agriculture; farming,农业;農業,nóng yè
fashionable,时髦;時髦,shí máo
take care; watch out,当心;當心,dāng xīn
let alone; much less,何况;何況,hé kuàng
king,国王;國王,guó wáng
tidy; neat; in good order,整齐;整齊,zhěng qí
naughty; mischievous; unruly,调皮;調皮,tiáo pí
martial arts,武术;武術,wǔ shù
scissors,剪刀;剪刀,jiǎn dāo
to delay; waste time,耽误;耽誤,dān wu
hand over; to pass; to give,递;遞,dì
to request; ask,请求;請求,qǐng qiú
ingenious; clever,巧妙;巧妙,qiǎo miào
energy resources; power source,能源;能源,néng yuán
repeatedly; again and again,一再;一再,yí zài
junior; primary,初级;初級,chū jí
the slightest amount or degree; a very little bit,丝毫;絲毫,sī háo
animated film,动画片;動畫片,dòng huà piàn
approve; ratify,批准;批准,pī zhǔn
persuade; convince,说服;說服,shuō fú
order; sequence,秩序;秩序,zhì xù
pedestrian,行人;行人,xíng rén
flexible; nimble; agile,灵活;靈活,líng huó
vivid; lively,生动;生動,shēng dòng
improve; make better,改进;改進,gǎi jìn
impressions; reflections; thoughts,感想;感想,gǎn xiǎng
authentic; genuine; (-dào: tunnel),地道;地道,dì dao
advantageous; beneficial,有利;有利,yǒu lì
nature; characteristic; quality,性质;性質,xìng zhì
compensate; pay for somebody else's loss,赔偿;賠償,péi cháng
sausage,香肠;香腸,xiāng cháng
paternal aunt; father's sister,姑姑;姑姑,gū gu
lightning,闪电;閃電,shǎn diàn
cord; string; rope,绳子;繩子,shéng zi
soldier,士兵;士兵,shì bīng
weight,重量;重量,zhòng liàng
carriage; railroad car,车厢;車廂,chē xiāng
desert,沙漠;沙漠,shā mò
a record; to take notes,纪录;紀錄,jì lù
enthusiastic; zealous; warmhearted,热心;熱心,rè xīn
practiced; proficient; skilled,熟练;熟練,shú liàn
receive (a visitor); admit (entry to),接待;接待,jiē dài
do business; to trade,营业;營業,yíng yè
hold the post of; serve as,担任;擔任,dān rèn
inquire about,询问;詢問,xún wèn
paperwork; credentials; papers; certificates,证件;證件,zhèng jiàn
lose one's job; unemployment,失业;失業,shī yè
(commercial) trade,贸易;貿易,mào yì
very difficult; arduous; hard,艰巨;艱巨,jiān jù
an elder; an elder generation,长辈;長輩,zhǎng bèi
dust; dirt,灰尘;灰塵,huī chén
to spread; circulate; hand down,流传;流傳,liú chuán
bright-colored,鲜艳;鮮豔,xiān yàn
be fooled; be duped; be taken in,上当;上當,shàng dàng
steel,钢铁;鋼鐵,gāng tiě
maintain (of equipment); to mend; repair,维修;維修,wéi xiū
doubt; question; to query,疑问;疑問,yí wèn
rule; custom,规矩;規矩,guī ju
personnel,人事;人事,rén shì
vocabulary,词汇;詞彙,cí huì
capable; competent,能干;能幹,néng gàn
teenager,青少年;青少年,qīng shào nián
drama; play; theater,戏剧;戲劇,xì jù
long distance,长途;長途,cháng tú
jetlag; time difference,时差;時差,shí chā
cold; chill; indifferent; unconcerned,冷淡;冷淡,lěng dàn
monotonous; dull,单调;單調,dān diào
drawer,抽屉;抽屜,chōu ti
transport; transportation,运输;運輸,yùn shū
calendar,日历;日曆,rì lì
hasty; hurried,匆忙;匆忙,cōng máng
diplomacy; foreign affairs,外交;外交,wài jiāo
frank,坦率;坦率,tǎn shuài
worry about,操心;操心,cāo xīn
altogether; in sum; in all; in total,总共;總共,zǒng gòng
(polite) welcome!; honor somebody with one's presence,光临;光臨,guāng lín
unimportant; not serious; it doesn't matter,不要紧;不要緊,bú yào jǐn
bookshelf,书架;書架,shū jià
earring,耳环;耳環,ěr huán
back (of the body),后背;後背,hòu bèi
individual; specific; isolated; very few,个别;個別,gè bié
cherish; treasure; use sparingly,爱惜;愛惜,ài xī
close; familiar; intimate,密切;密切,mì qiè
to correct; amend,改正;改正,gǎi zhèng
an order; a command,命令;命令,mìng lìng
slim; slender,苗条;苗條,miáo tiao
put on display; to exhibit; exhibition,展览;展覽,zhǎn lǎn
in advance; beforehand; prior,事先;事先,shì xiān
urgent; pressing,迫切;迫切,pò qiè
flight of steps; sidestep; fig. way out of an embarrassing situation,台阶;台階,tái jiē
fruit; gains; results,果实;果實,guǒ shí
match (for lighting fire),火柴;火柴,huǒ chái
therefore; as a result; thus,因而;因而,yīn ér
handsome,英俊;英俊,yīng jùn
same; uniformly; all; without exception,一律;一律,yí lǜ
teaching materials,教材;教材,jiào cái
visit; call on; see,看望;看望,kàn wàng
diagnosis; diagnose,诊断;診斷,zhěn duàn
socialize; social intercourse; communication,交际;交際,jiāo jì
to advocate; viewpoint; position,主张;主張,zhǔ zhāng
moist; humid,湿润;濕潤,shī rùn
catch fire; ignite,着火;著火,zháo huǒ
voluntary,自愿;自願,zì yuàn
to sneeze,打喷嚏;打噴嚏,dǎ pēn tì
soap,肥皂;肥皂,féi zào
be distributed (over an area); be scattered,分布;分布,fēn bù
exchange rate,汇率;彙率,huì lǜ
argue; debate; argue over,辩论;辯論,biàn lùn
not necessarily; not likely,不见得;不見得,bú jiàn dé
solicit; seek; ask for; to request,征求;征求,zhēng qiú
argue; to dispute; contend; argument,争论;爭論,zhēng lùn
recruit; enroll; matriculate,录取;錄取,lù qǔ
to praise; to acclaim,称赞;稱贊,chēng zàn
spare time; amateur,业余;業余,yè yú
difficult; hard; arduous,艰苦;艱苦,jiān kǔ
enlighten; inspire,启发;啓發,qǐ fā
formalities; procedure,手续;手續,shǒu xù
pass on; to communicate; to transmit,转告;轉告,zhuǎng ào
to shiver; to shudder; tremble,发抖;發抖,fā dǒu
go back and forth; go to and fro,往返;往返,wǎng fǎn
honest; sincere,诚恳;誠懇,chéng kěn
damp; moist; humid,潮湿;潮濕,cháo shī
newspaper office,报社;報社,bào shè
catalog; table of contents; directory (on computer hard drive),目录;目錄,mù lù
suppose that; hypothesis; conjecture,假设;假設,jiǎ shè
idiom; proverb,成语;成語,chéng yǔ
agent; act as an intermediary,中介;中介,zhōng jiè
discuss; to comment; talk about,议论;議論,yì lùn
abstract; abstraction,抽象;抽象,chōu xiàng
violate (a law),违反;違反,wéi fǎn
report for duty; to check in; register,报到;報到,bào dào
kind; category; class,种类;種類,zhǒng lèi
naughty; bad,淘气;淘氣,táo qì
sturdy; (also -shí: bear fruit),结实;結實,jiē shi
use; application; purpose,用途;用途,yòng tú
prosperous; prosperity; booming (economy),繁荣;繁榮,fán róng
promote; to advocate; proposal,提倡;提倡,tí chàng
bamboo,竹子;竹子,zhú zi
subjective,主观;主觀,zhǔ guān
wood; log; timber,木头;木頭,mù tou
summarize; generalize,概括;概括,gài kuò
absorb; assimilate,吸取;吸取,xī qǔ
coal,煤炭;煤炭,méi tàn
musical instrument,乐器;樂器,yuè qì
gasoline; gas; petrol,汽油;汽油,qì yóu
pinyin; phonetic writing,拼音;拼音,pīn yīn
hinder; to hamper; to obstruct,妨碍;妨礙,fáng ài
shorten; cut down; curtail,缩短;縮短,suō duǎn
to coach; to tutor; give advice (in study),辅导;輔導,fǔ dǎo
ask about; inquire about,打听;打聽,dǎ ting
to paste,粘贴;粘貼,zhān tiē
type; style; form,样式;樣式,yàng shì
impatience; impatient,不耐烦;不耐煩,bú nài fán
