数码,numeral; number; amount; digital,shù mǎ
优势,advantage; superiority; dominant position,yōu shì
代替,to replace,dài tì
善于,be good at; excel at,shàn yú
联合,alliance; combine; unite,lián hé
明确,clear-cut; clearly; clarify,míng què
日期,date,rì qī
比例,proportion; scale,bǐ lì
农村,rural area; countryside,nóng cūn
化学,chemistry,huà xué
重大,great; important; major,zhòng dà
嗓子,throat; voice,sǎng zi
除夕,Lunar New Year's Eve,chú xī
字幕,subtitles; captions,zì mù
闯,rush; break through; to temper oneself (by battling difficulties),chuǎng
均匀,even; well-distributed,jūn yún
逻辑,logic,luó ji
宠物,a pet,chǒng wù
成立,establish; to set up,chéng lì
精力,energy; vigor,jīng lì
类型,type,lèi xíng
保留,to reserve; hold back; retain,bǎo liú
传播,propagate; to spread,chuán bō
挡,to block; hinder; gear; equipment,dǎng
私人,private (citizen); personal; individual,sī rén
推广,popularize; to spread,tuī guǎng
保险,insurance; insure; safe,bǎo xiǎn
球迷,"fan (of ball games: basketball, football, etc.)",qiú mí
模糊,vague; indistinct; fuzzy; foggy,mó hu
太太,wife; married woman; Madame; Mrs.,tài tai
除非,only if; unless,chú fēi
键盘,keyboard,jiàn pán
冒险,take a risk; take chances,mào xiǎn
大型,large-scale; wide-scale,dà xíng
强调,emphasize; to stress,qiáng diào
洒,to sprinkle; to spray; to spill,sǎ
双方,bilateral; both sides; both parties involved,shuāng fāng
干脆,straightforward; clear-cut; blunt,gān cuì
文件,document; file,wén jiàn
效率,efficiency,xiào lǜ
毛病,fault; bad habit; shortcoming,máo bìng
影子,shadow; reflection,yǐng zi
馒头,steamed bun/roll,mán tou
亲切,kind; amiable; cordial,qīn qiè
浏览,browse; glance over; skim through,liú lǎn
组成,to form; part; element; constitute,zǔ chéng
反映,reflect; reflection; report on,fǎn yìng
面临,be faced with; be up against,miàn lín
光明,bright (future); promising; illuminate,guāng míng
面积,(surface) area,miàn jī
猴子,monkey,hóu zi
届,arrive at; period; session; (mw for events; meetings; etc.),jiè
家乡,hometown,jiā xiāng
不安,uneasy; unstable; disturbed,bù ān
标志,sign; mark; signal; symbol,biāo zhì
痒,to itch; itchy,yǎng
主任,director; head; chief,zhǔ rèn
机器,machine,jī qì
生长,grow; grow up,shēng zhǎng
阳台,balcony,yáng tái
和平,peace,hé píng
健身,work out; body-building,jiàn shēn
手套,glove; mitten,shǒu tào
开水,boiled water; boil water,kāi shuǐ
结构,structure; composition,jié gòu
夸,to boast; to praise; exaggerate,kuā
不得了,extremely; very; terribly; my god! (expression of surprise),bù dé liǎo
损失,loss (financial); lose,sǔn shī
过敏,be allergic; allergy,guò mǐn
指导,to guide; give directions,zhǐ dǎo
妇女,woman; women in general,fù nǚ
乙,two; twist (2nd Heavenly Stem) (Kangxi radical 5),yǐ
蝴蝶,butterfly,hú dié
胃口,appetite,wèi kǒu
固定,fixed; regular; stable,gù dìng
移民,immigrate; emigrate; migrate,yí mín
模仿,imitate; to copy,mó fǎng
随手,convenient; without extra trouble,suí shǒu
赞美,admire; applause; to praise,zàn měi
桃,peach,táo
谨慎,cautious; prudent,jǐn shèn
摘,"to pick (flowers, fruit, etc.); to pluck; to take; to borrow",zhāi
阵,short period; disposition of troops; wave,zhèn
从而,thus; thereby; as a result,cóng ér
尾巴,tail,wěi ba
体贴,show consideration for; thoughtful,tǐ tiē
合影,joint photo; group photo,hé yǐng
说不定,can't say for sure; perhaps; maybe,shuō bu dìng
一致,unanimous; identical (views or opinions); consistent,yí zhì
砍,to chop; cut down,kǎn
演讲,give a lecture; make a speech,yǎn jiǎng
骨头,bone; moral character,gǔ tou
翅膀,wing,chì bǎng
作文,write an essay; essay,zuò wén
嘉宾,honored guest,jiā bīn
偶然,accidentally; occasional; fortuitous,ǒu rán
劳动,work; toil; (physical) labor,láo dòng
保存,"conserve; preserve; to keep, to save a file in a computer",bǎo cún
工人,worker,gōng rén
驾驶,"to drive; to pilot (a ship, an airplane, etc.)",jià shǐ
亲自,personally,qīn zì
课程,course; curriculum; class,kè chéng
播放,broadcast; transmit,bō fàng
地理,geography,dì lǐ
劝,advise; to urge; persuade,quàn
去世,pass away; die,qù shì
吨,ton,dūn
公寓,apartment building,gōng yù
展开,spread out; unfold; carry out; in full swing,zhǎn kāi
成果,result; achievement; gain,chéng guǒ
撕,to tear (something),sī
瞧,look at; see (colloquial),qiáo
壶,pot; kettle; jug; (mw for bottled liquids),hú
严肃,solemn; serious; earnest,yán sù
规模,scale; scope; extent,guī mó
金属,metal,jīn shǔ
召开,convene (a conference or meeting); call together,zhào kāi
俱乐部,club (group or organization),jù lè bù
出席,attend; be present; participate,chū xí
纷纷,one after another; in succession; in profusion; diverse; pell-mell,fēn fēn
燃烧,combustion; burn; kindle,rán shāo
观念,notion; thought; concept,guān niàn
尽快,as quickly as possible,jǐn kuài
挣,to earn | to struggle,zhèng | zhēng
勤奋,hardworking; diligent; industrious,qín fèn
待遇,treatment; pay; wage; salary,dài yù
披,drape over one's shoulders; split open; open,pī
证据,evidence; proof; testimony,zhèng jù
措施,measure; step (to be taken),cuò shī
题目,subject; title; topic,tí mù
字母,letter (of the alphabet),zì mǔ
古代,ancient times,gǔ dài
打工,work a part time job; (regional) do manual labor; do odd jobs,dǎ gōng
前途,future; prospects; outlook (for the future),qián tú
人口,population; the populace,rén kǒu
决心,determination; resolution,jué xīn
伙伴,partner (for an activity); friend; pal,huǒ bàn
卧室,bedroom,wò shì
本质,essence; nature; innate character,běn zhì
高档,top quality; first rate; high class,gāo dàng
糊涂,confused; bewildered; muddled,hú tu
实践,practice; put into practice; carry out,shí jiàn
总理,premier; prime minister,zǒng lǐ
具备,possess; be equipped with,jù bèi
程序,procedure; sequence; program,chéng xù
威胁,threaten; to menace,wēi xié
迟早,sooner or later,chí zǎo
利润,profit,lì rùn
相似,similar; resemble; like,xiāng sì
平等,equal; equality,píng děng
铃,bell,líng
文学,literature,wén xué
热烈,warm; enthusiastic,rè liè
可见,it can clearly be seen that; clear,kě jiàn
完善,perfect; make perfect; improve,wán shàn
表明,make clear; make known,biǎo míng
采取,"carry out or adopt; take(measures, policies, attitudes, etc.)",cǎi qǔ
原料,raw material; ingredients,yuán liào
项链,necklace,xiàng liàn
日常,daily; everyday,rì cháng
拦,to block; to cut off; hinder,lán
挥,to wave; brandish; wield; wipe away,huī
包裹,wrap up; bind up; package,bāo guǒ
教练,(athlete's) coach; sports coach; instructor,jiào liàn
忽视,neglect; ignore; to overlook,hū shì
常识,common sense; general knowledge,cháng shí
临时,temporary; at the time; when the time comes,lín shí
及格,pass an exam,jí gé
修改,amend; modify; revise; alter,xiū gǎi
废话,nonsense; rubbish,fèi huà
发达,"developed (country, etc.); flourishing; prosper",fā dá
成人,adult; to grow up; become full-grown,chéng rén
自豪,(feel a sense of) pride,zì háo
办理,to handle; to transact; to conduct,bàn lǐ
教训,lesson; teach someone or learn a lesson; a moral,jiào xun
了不起,incredible; extraordinary; great; amazing,liǎo bu qǐ
列车,train (railway term),liè chē
实习,to practice; field work; work as an intern,shí xí
输入,input; enter; import,shū rù
眉毛,eyebrow,méi mao
鞭炮,firecracker; a long string of small firecrackers,biān pào
结论,conclusion; verdict,jié lùn
激烈,intense; acute; sharp; fierce,jī liè
鼓掌,applaud,gǔ zhǎng
运用,to use; apply,yùn yòng
岸,bank; shore; beach; coast,àn
尽力,do one's best; to strive as much as possible,jìn lì
讲究,Be particular about; fastidious; stress; exquisite ; careful study,jiǎng jiu
突出,prominent; stand out; give prominence to,tū chū
睁,to open (eyes),zhēng
县,county; district,xiàn
病毒,virus,bìng dú
发明,invent,fā míng
讽刺,satirize; ridicule; mock; irony,fěng cì
合同,contract,hé tong
疼爱,love dearly; be very fond of,téng ài
姥姥,maternal grandmother,lǎo lao
关闭,close; shut,guān bì
紧急,urgent; pressing,jǐn jí
宁可,would rather; it is the lesser of two evils to,nìng kě
尊敬,respect; revere,zūn jìng
特征,characteristics; distinctive features; trait,tè zhēng
单独,alone,dān dú
包含,contain; embody; include,bāo hán
伸,to stretch; extend,shēn
老实,honest; sincere; naive; simpleminded,lǎo shi
握手,to shake hands,wò shǒu
财产,property; fortune,cái chǎn
悲观,pessimistic,bēi guān
格外,especially; additionally,gé wài
落后,backward; to lag (in technology); to fall behind,luò hòu
外公,maternal grandfather,wài gōng
形状,form; figure; shape,xíng zhuàng
会计,accountant; accounting,kuài jì
学历,educational background; school record,xué lì
贷款,(bank) loan; provide a loan,dài kuǎn
扩大,enlarge; expand,kuò dà
屋子,room; house,wū zi
工程师,engineer,gōng chéng shī
沙滩,sand bar; sand beach,shā tān
极其,extremely; exceedingly,jí qí
难免,hard to avoid; difficult to escape from,nán miǎn
破产,go bankrupt; go broke; bankruptcy,pò chǎn
集合,gather; assemble; to muster,jí hé
爱护,cherish; reassure; take good care of,ài hù
本科,undergraduate,běn kē
电台,transceiver; broadcasting station,diàn tái
吃亏,suffer losses; get the worst of,chī kuī
交换,to exchange; to swap; to switch,jiāo huàn
军事,military affairs; military matters,jūn shì
活跃,active; vigorous,huó yuè
哲学,philosophy,zhé xué
出色,remarkable; outstanding; excellent,chū sè
工业,industry,gōng yè
看不起,look down upon; despise,kàn bu qǐ
客观,objective; impartial; unbiased,kè guān
随身,carry on one's person; bring with one,suí shēn
痛快,joyful; delighted; very happy; jolly,tòng kuai
辞职,resign from a position,cí zhí
构成,to constitute; to compose,gòu chéng
歇,to rest; to go to bed; to take a break,xiē
此外,besides; in addition; moreover,cǐ wài
神话,mythology; fairy tale,shén huà
讲座,a lecture or course of lectures; lecture hall,jiǎng zuò
显然,clear; evidently; obviously,xiǎn rán
语气,tone; manner of speaking; mood,yǔ qì
制定,formulate; lay down (a plan or policy); to draft,zhì dìng
幸亏,fortunately; luckily,xìng kuī
出版,publish,chū bǎn
登记,register (one's name); check in; enroll,dēng jì
克服,"overcome (hardships, etc.); conquer",kè fú
兼职,part time,jiān zhí
可靠,reliable,kě kào
决赛,finals (of a competition); final match,jué sài
家务,household duties; chores; housework,jiā wù
发言,make a speech; statement,fā yán
名牌,famous brand; name brand,míng pái
消极,passive; negative; demoralized,xiāo jí
义务,duty; obligation; volunteer duty,yì wù
法院,court of law,fǎ yuàn
遵守,observe; abide by; comply with; keep (commandments); to respect (an agreement),zūn shǒu
工厂,factory,gōng chǎng
学问,learning; knowledge,xué wen
否定,negate; negative,fǒu dìng
大厦,large building; edifice; mansion,dà shà
过期,overdue; expire,guò qī
宝贵,valuable; precious; value,bǎo guì
志愿者,volunteer,zhì yuàn zhě
步骤,step; move; measure; procedure,bù zhòu
试卷,exam paper; test paper,shì juàn
复制,duplicate; reproduce,fù zhì
象征,symbol; symbolize; signify,xiàng zhēng
优美,graceful; fine; elegant,yōu měi
恶劣,vile; horrible,è liè
退休,retirement (from work); retire,tuì xiū
古典,classical,gǔ diǎn
摩托车,motorcycle; motorbike,mó tuō chē
节省,save; use sparingly; frugal,jié shěng
谦虚,modest,qiān xū
寿命,life span; life expectancy,shòu mìng
傍晚,in the evening; when night falls,bàng wǎn
围绕,revolve around; center on (an issue),wéi rào
点心,dim sum; light refreshments; snacks,diǎn xin
情景,scene; sight; circumstances,qíng jǐng
分配,distribute; assign; allocate,fēn pèi
否认,deny; declare to be untrue,fǒu rèn
危害,endanger; jeopardize; to harm,wēi hài
从事,go for; engage in; deal with,cóng shì
秘书,secretary,mì shu
浇,to water; irrigate; to pour; to sprinkle,jiāo
简历,resume; curriculum vitae,jiǎn lì
拥挤,to crowd; to push; to squeeze,yōng jǐ
匹,"ordinary person; (mw for horses, bolt of cloth)",pǐ
指挥,to command; to conduct; commander,zhǐ huī
录音,sound recording; to record,lù yīn
转变,to change; to transform,zhuǎn biàn
地毯,carpet; rug,dì tǎn
账户,bank account,zhàng hù
光滑,glossy; sleek; smooth,guāng huá
陆续,in turn; successively; one after another,lù xù
小气,stingy; petty,xiǎo qì
罚款,fine; penalty (monetary),fá kuǎn
其余,the others; the rest; remaining,qí yú
清淡,"light (of food, not greasy or strongly flavored) ; insipid; slack (sales)",qīng dàn
操场,playground; sports field,cāo chǎng
学术,learning; science; academic,xué shù
名片,business card,míng piàn
广泛,extensive; wide ranging,guǎng fàn
逐步,step by step; gradually,zhú bù
粗糙,coarse,cū cāo
形势,circumstances; situation; terrain,xíng shì
博物馆,museum,bó wù guǎn
窗帘,window curtain,chuāng lián
摔倒,fall down; slip and fall; tumble; trip,shuāi dǎo
油炸,deep fry,yóu zhá
称呼,to call; address as; name,chēng hu
冰激凌,ice cream,bīng jī líng
舅舅,mother's brother; maternal uncle,jiù jiu
美术,the fine arts; art,měi shù
赞成,approve; endorse,zàn chéng
惭愧,ashamed,cán kuì
延长,extend; prolong; lengthen,yán cháng
发票,receipt or bill for purchase; invoice,fā piào
写作,writing; composition; written works,xiě zuò
孝顺,filial piety,xiào shùn
兑换,to exchange; to convert (currencies),duì huàn
大象,elephant,dà xiàng
谈判,negotiate; negotiation; conference,tán pàn
硬件,hardware,yìng jiàn
专心,be absorbed; concentrate; attentive,zhuān xīn
应付,to cope with; deal with; handle; do sth. perfunctorily; do sth. after a fashion; make do,yìng fu
粮食,grain; food; cereals,liáng shi
盼望,to hope for; look forward to,pàn wàng
传染,infect; be contagious,chuán rǎn
窄,narrow; petty; hard-up,zhǎi
合法,lawful; legitimate; legal,hé fǎ
蜜蜂,bee; honeybee,mì fēng
设施,facilities; installation,shè shī
充电器,battery charger,chōng diàn qì
钓,to fish,diào
总裁,director-general; president,zǒng cái
农业,agriculture; farming,nóng yè
时髦,fashionable,shí máo
当心,take care; watch out,dāng xīn
何况,let alone; much less,hé kuàng
国王,king,guó wáng
整齐,tidy; neat; in good order,zhěng qí
调皮,naughty; mischievous; unruly,tiáo pí
武术,martial arts,wǔ shù
剪刀,scissors,jiǎn dāo
耽误,to delay; waste time,dān wu
递,hand over; to pass; to give,dì
请求,to request; ask,qǐng qiú
巧妙,ingenious; clever,qiǎo miào
能源,energy resources; power source,néng yuán
一再,repeatedly; again and again,yí zài
初级,junior; primary,chū jí
丝毫,the slightest amount or degree; a very little bit,sī háo
动画片,animated film,dòng huà piàn
批准,approve; ratify,pī zhǔn
说服,persuade; convince,shuō fú
秩序,order; sequence,zhì xù
行人,pedestrian,xíng rén
灵活,flexible; nimble; agile,líng huó
生动,vivid; lively,shēng dòng
改进,improve; make better,gǎi jìn
感想,impressions; reflections; thoughts,gǎn xiǎng
地道,authentic; genuine; (-dào: tunnel),dì dao
有利,advantageous; beneficial,yǒu lì
性质,nature; characteristic; quality,xìng zhì
赔偿,compensate; pay for somebody else's loss,péi cháng
香肠,sausage,xiāng cháng
姑姑,paternal aunt; father's sister,gū gu
闪电,lightning,shǎn diàn
绳子,cord; string; rope,shéng zi
士兵,soldier,shì bīng
重量,weight,zhòng liàng
车厢,carriage; railroad car,chē xiāng
沙漠,desert,shā mò
纪录,a record; to take notes,jì lù
热心,enthusiastic; zealous; warmhearted,rè xīn
熟练,practiced; proficient; skilled,shú liàn
接待,receive (a visitor); admit (entry to),jiē dài
营业,do business; to trade,yíng yè
担任,hold the post of; serve as,dān rèn
询问,inquire about,xún wèn
证件,paperwork; credentials; papers; certificates,zhèng jiàn
失业,lose one's job; unemployment,shī yè
贸易,(commercial) trade,mào yì
艰巨,very difficult; arduous; hard,jiān jù
长辈,an elder; an elder generation,zhǎng bèi
灰尘,dust; dirt,huī chén
流传,to spread; circulate; hand down,liú chuán
鲜艳,bright-colored,xiān yàn
上当,be fooled; be duped; be taken in,shàng dàng
钢铁,steel,gāng tiě
维修,maintain (of equipment); to mend; repair,wéi xiū
疑问,doubt; question; to query,yí wèn
规矩,rule; custom,guī ju
人事,personnel,rén shì
词汇,vocabulary,cí huì
能干,capable; competent,néng gàn
青少年,teenager,qīng shào nián
戏剧,drama; play; theater,xì jù
长途,long distance,cháng tú
时差,jetlag; time difference,shí chā
冷淡,cold; chill; indifferent; unconcerned,lěng dàn
单调,monotonous; dull,dān diào
抽屉,drawer,chōu ti
运输,transport; transportation,yùn shū
日历,calendar,rì lì
匆忙,hasty; hurried,cōng máng
外交,diplomacy; foreign affairs,wài jiāo
坦率,frank,tǎn shuài
操心,worry about,cāo xīn
总共,altogether; in sum; in all; in total,zǒng gòng
光临,(polite) welcome!; honor somebody with one's presence,guāng lín
不要紧,unimportant; not serious; it doesn't matter,bú yào jǐn
书架,bookshelf,shū jià
耳环,earring,ěr huán
后背,back (of the body),hòu bèi
个别,individual; specific; isolated; very few,gè bié
爱惜,cherish; treasure; use sparingly,ài xī
密切,close; familiar; intimate,mì qiè
改正,to correct; amend,gǎi zhèng
命令,an order; a command,mìng lìng
苗条,slim; slender,miáo tiao
展览,put on display; to exhibit; exhibition,zhǎn lǎn
事先,in advance; beforehand; prior,shì xiān
迫切,urgent; pressing,pò qiè
台阶,flight of steps; sidestep; fig. way out of an embarrassing situation,tái jiē
果实,fruit; gains; results,guǒ shí
火柴,match (for lighting fire),huǒ chái
因而,therefore; as a result; thus,yīn ér
英俊,handsome,yīng jùn
一律,same; uniformly; all; without exception,yí lǜ
教材,teaching materials,jiào cái
看望,visit; call on; see,kàn wàng
诊断,diagnosis; diagnose,zhěn duàn
交际,socialize; social intercourse; communication,jiāo jì
主张,to advocate; viewpoint; position,zhǔ zhāng
湿润,moist; humid,shī rùn
着火,catch fire; ignite,zháo huǒ
自愿,voluntary,zì yuàn
打喷嚏,to sneeze,dǎ pēn tì
肥皂,soap,féi zào
分布,be distributed (over an area); be scattered,fēn bù
汇率,exchange rate,huì lǜ
辩论,argue; debate; argue over,biàn lùn
不见得,not necessarily; not likely,bú jiàn dé
征求,solicit; seek; ask for; to request,zhēng qiú
争论,argue; to dispute; contend; argument,zhēng lùn
录取,recruit; enroll; matriculate,lù qǔ
称赞,to praise; to acclaim,chēng zàn
业余,spare time; amateur,yè yú
艰苦,difficult; hard; arduous,jiān kǔ
启发,enlighten; inspire,qǐ fā
手续,formalities; procedure,shǒu xù
转告,pass on; to communicate; to transmit,zhuǎng ào
发抖,to shiver; to shudder; tremble,fā dǒu
往返,go back and forth; go to and fro,wǎng fǎn
诚恳,honest; sincere,chéng kěn
潮湿,damp; moist; humid,cháo shī
报社,newspaper office,bào shè
目录,catalog; table of contents; directory (on computer hard drive),mù lù
假设,suppose that; hypothesis; conjecture,jiǎ shè
成语,idiom; proverb,chéng yǔ
中介,agent; act as an intermediary,zhōng jiè
议论,discuss; to comment; talk about,yì lùn
抽象,abstract; abstraction,chōu xiàng
违反,violate (a law),wéi fǎn
报到,report for duty; to check in; register,bào dào
种类,kind; category; class,zhǒng lèi
淘气,naughty; bad,táo qì
结实,sturdy; (also -shí: bear fruit),jiē shi
用途,use; application; purpose,yòng tú
繁荣,prosperous; prosperity; booming (economy),fán róng
提倡,promote; to advocate; proposal,tí chàng
竹子,bamboo,zhú zi
主观,subjective,zhǔ guān
木头,wood; log; timber,mù tou
概括,summarize; generalize,gài kuò
吸取,absorb; assimilate,xī qǔ
煤炭,coal,méi tàn
乐器,musical instrument,yuè qì
汽油,gasoline; gas; petrol,qì yóu
拼音,pinyin; phonetic writing,pīn yīn
妨碍,hinder; to hamper; to obstruct,fáng ài
缩短,shorten; cut down; curtail,suō duǎn
辅导,to coach; to tutor; give advice (in study),fǔ dǎo
打听,ask about; inquire about,dǎ ting
粘贴,to paste,zhān tiē
样式,type; style; form,yàng shì
不耐烦,impatience; impatient,bú nài fán
省略,to omit; to leave out; abbreviate,shěng lüè
预报,to predict; forecast,yù bào
着凉,catch a cold,zháo liáng
招待,receive (guests); entertain; reception,zhāo dài
轮流,to alternate; take turns; rotate,lún liú
夹子,clip; tongs; folder,jiā zi
发愁,worry about sth.,fā chóu
中旬,middle third of a month,zhōng xún
虚心,modest; open-minded,xū xīn
促使,to urge; impel; to cause; to push,cù shǐ
柜台,counter; bar; front desk,guì tái
纪律,discipline; morale; laws and regulations,jì lǜ
鼓舞,inspire; heartening,gǔ wǔ
单元,unit; entrance number; staircase (for residential buildings),dān yuán
刻苦,hardworking; assiduous,kè kǔ
本领,skill; ability; capability,běn lǐng
游览,go sight-seeing; tour,yóu lǎn
利息,interest (on a loan),lì xī
印刷,print,yìn shuā
卡车,truck,kǎ chē
车库,garage,chē kù
周到,thoughtful; considerate; thorough,zhōu dào
责备,to blame; criticize (sb.); accuse,zé bèi
岛屿,islands,dǎo yǔ
退步,to degenerate; to regress,tuì bù
胡同,lane; alley,hú tòng
多亏,thanks to; luckily,duō kuī
小麦,wheat,xiǎo mài
描写,to describe; to depict; to portray,miáo xiě
平方,"square (as in square foot, square mile, etc.)",píng fāng
开幕式,opening ceremony,kāi mù shì
空闲,leisure; free time; idle; unused,kòng xián
公元,(year) AD or CE; Christian era; common era,gōng yuán
慌张,flustered; flurried,huāng zhāng
打交道,come into contact with; to deal with,dǎ jiāo dao
日程,schedule; itinerary,rì chéng
悠久,established; long; longstanding,yōu jiǔ
照常,as usual; normal,zhào cháng
海关,customs (i.e. border inspection),hǎi guān
光盘,CD (compact disc),guāng pán
梳子,comb; hairbrush,shū zi
结账,pay the bill; settle accounts,jié zhàng
胡说,talk nonsense; drivel,hú shuō
救护车,ambulance,jiù hù chē
灰心,lose heart; be discouraged,huī xīn
连忙,promptly; at once,lián máng
轻视,contempt; to scorn; scornful,qīng shì
风俗,social custom,fēng sú
用功,diligent; industrious; hardworking,yòng gōng
测验,test; exam; to test,cè yàn
急忙,hastily,jí máng
挂号,register; check into hospital; send by registered mail,guà hào
文具,stationery; writing supplies,wén jù
扇子,fan (for waving),shàn zi
射击,to shoot; to fire (a gun),shè jī
狡猾,crafty; cunning; sly,jiǎo huá
归纳,conclude from the facts; induce; sum up from the facts,guī nà
次要,secondary; less important,cì yào
宴会,banquet; feast; dinner party,yàn huì
再三,over and over again; repeatedly,zài sān
零件,spare parts; component,líng jiàn
池塘,pool; pond,chí táng
出示,to show,chū shì
叙述,retell; narrate,xù shù
胶水,(watery) glue; gum,jiāo shuǐ
昆虫,insect,kūn chóng
华裔,person of Chinese descent,huá yì
拐弯,turn a corner; make a turn,guǎi wān
急诊,emergency call; emergency treatment,jí zhěn
麦克风,microphone,mài kè fēng
象棋,chess; Chinese chess,xiàng qí
片面,one-sided; unilateral,piàn miàn
近代,modern times; latest generation,jìn dài
管子,tube; pipe; drinking straw,guǎn zi
经商,trade; be in business; do commerce,jīng shāng
支票,(bank) check,zhī piào
内科,internal medicine,nèi kē
陆地,land; dry land (as opposed to the sea),lù dì
丝绸,silk,sī chóu
振动,vibrate; vibration,zhèn dòng
国庆节,National Day,guó qìng jié
胆小鬼,coward,dǎn xiǎo guǐ
躲藏,hide oneself; take cover,duǒ cáng
太极拳,"Tai chi, a Chinese martial art",tài jí quán
朗读,read aloud,lǎng dú
叉子,fork; cross,chā zi
讨价还价,bargaining; haggling over price,tǎo jià huán jià
灾害,disaster; calamity,zāi hài
标点,punctuation; punctuation mark; punctuate,biāo diǎn
提纲,outline; the key point,tí gāng
厘米,centimeter,lí mǐ
押金,security deposit; down payment,yā jīn
日用品,daily necessities,rì yòng pǐn
执照,a license; a permit,zhí zhào
尺子,ruler (measuring instrument),chǐ zi
收据,receipt,shōu jù
好客,hospitable; to enjoy having guests,hào kè
干活儿,do manual labor; to work,gàn huó r
声调,tone; note,shēng diào
名胜古迹,famous scenic spots and ancient historic sites,míng shèng gǔ jì
推辞,to decline; turn down,tuī cí
夏令营,summer camp,xià lìng yíng
劳驾,excuse me,láo jià
多余,unnecessary; superfluous,duō yú
系领带,tie a neck tie,jì lǐng dài
桔子,tangerine,jú zi
使劲儿,exert all one's strength,shǐ jìn r
万一,just in case; if by any chance,wàn yī
唯一,only; sole,wéi yī
下载,to download,xià zǎi
亿,"one hundred million (100,000,000)",yì
